ACC_ID	PDBID	CHAINID	P_status
P31947	7nk5	A	NP
P31947	7ort	A	NP
P31947	7bfw	A	NP
P31947	7bjf	A	NP
P31947	7ayf	A	NP
P31947	7nn2	A	NP
P31947	6y3s	A	NP
P31947	7axn	A	NP
P31947	6y3m	A	NP
P31947	7oby	A	NP
P31947	6qzr	D	NP
P31947	6y3v	A	NP
P31947	7az2	A	NP
P31947	9axa	F	NP
P31947	6qzr	A	NP
P31947	7biy	A	NP
P31947	6slw	A	NP
P31947	6zvc	A	NP
P31947	7obx	A	NP
P31947	7npg	A	NP
P31947	7bg3	A	NP
P31947	7bi3	A	NP
P31947	6tm7	B	NP
P31947	7nqp	A	NP
P31947	6rws	A	NP
P31947	6y8b	A	NP
P31947	7obk	A	NP
P31947	7npb	A	NP
P31947	6y44	A	NP
P31947	7bjw	A	NP
P31947	7nrk	A	NP
P31947	1ywt	A	NP
P31947	6rwi	A	NP
P31947	9axa	E	NP
P31947	7bm9	A	NP
P31947	7oq7	A	NP
P31947	7nj6	A	NP
P31947	7bgq	A	NP
P31947	7bkh	A	NP
P31947	6rki	A	NP
P31947	7bmc	A	NP
P31947	7obs	A	NP
P31947	7oqa	A	NP
P31947	7nig	A	NP
P31947	6rkk	A	NP
P31947	3lw1	A	NP
P31947	7bjb	A	NP
P31947	7nma	A	NP
P31947	7opw	A	NP
P31947	6rjl	A	NP
P33981	3h9f	A	P
P33981	4c4e	A	P
P33981	4c4f	A	P
P33981	4c4g	A	P
P33981	4c4j	A	P
P33981	4cv9	A	P
P33981	4cva	A	P
P33981	4js8	A	P
P33981	4o6l	A	P
P33981	4o6l	B	P
P33981	5ap0	A	P
P33981	5ap1	A	P
P33981	5ap3	A	P
P33981	5ap4	A	P
P33981	5n7v	A	P
P33981	5n87	A	P
P33981	5n93	A	P
P33981	5n9s	A	P
P33981	5na0	A	P
P33981	5nad	A	P
P33981	5ntt	A	P
P33981	6tnb	A	P
P33981	6tnc	A	P
P33981	7chm	A	P
P33981	7chn	A	P
P33981	7cht	A	P
P33981	7cil	A	P
P33981	7cja	A	P
P33981	7clh	A	P
P33981	5o91	A	NP
P33981	5ap2	A	NP
P33981	5ei8	A	NP
P33981	4cv8	A	NP
P33981	3dbq	A	NP
P33981	5eh0	A	NP
P33981	6tn9	A	NP
P33981	4bhz	A	NP
P33981	3wyx	A	NP
P33981	5ei2	A	NP
P33981	3hmp	A	NP
P33981	3wzk	A	NP
P33981	6gvj	A	NP
P33981	2zmc	A	NP
P33981	5ljj	A	NP
P33981	5ei6	A	NP
P33981	4bi2	A	NP
P33981	5n84	A	NP
P33981	3wzj	A	NP
P33981	3cek	A	NP
P33981	7lqd	A	NP
P33981	3hmn	A	NP
P33981	2x9e	A	NP
P33981	5ehy	A	NP
P33981	6h3k	A	NP
P33981	2zmd	A	NP
P33981	6n6o	A	NP
P33981	4c4i	A	NP
P33981	3vqu	A	NP
P33981	5ap6	A	NP
P33981	4jt3	A	NP
P33981	4bi0	A	NP
P33981	6b4w	A	NP
P33981	6tnd	A	NP
P33981	4zeg	A	NP
P33981	3w1f	A	NP
P33981	3hmo	A	NP
P33981	5ehl	A	NP
P33981	4bi1	A	NP
P33981	3wyy	A	NP
P33981	5eho	A	NP
P33981	3gfw	A	NP
P33981	5ap7	A	NP
P33981	5mrb	A	NP
P35557	3qic	A	P
P35557	3h1v	X	NP
P35557	4rch	A	NP
P35557	7t79	A	NP
P35557	1v4t	A	NP
P35557	1v4s	A	NP
P35557	3a0i	X	NP
P35557	7t79	B	NP
P35557	3f9m	A	NP
P35557	6e0i	A	NP
P35557	4dch	A	NP
P35557	3idh	A	NP
P35557	3goi	A	NP
P35557	4no7	A	NP
P35557	3vev	A	NP
P35557	3vf6	A	NP
P35557	4ixc	A	NP
P35557	3imx	A	NP
P35557	6e0e	A	NP
P35557	4mlh	A	NP
P35557	4l3q	A	NP
P35557	7t78	B	NP
P35557	3fgu	A	NP
P35557	3id8	A	NP
P35557	3vey	A	NP
P35557	4iwv	A	NP
P35557	3fr0	A	NP
P35557	7t78	A	NP
P35557	3s41	A	NP
P35557	4mle	A	NP
P35557	4dhy	A	NP
P35968	1vr2	A	P
P35968	1ywn	A	P
P35968	2oh4	A	P
P35968	2p2h	A	P
P35968	2p2i	A	P
P35968	2p2i	B	P
P35968	2qu5	A	P
P35968	2qu6	A	P
P35968	2qu6	B	P
P35968	2rl5	A	P
P35968	3b8q	A	P
P35968	3b8q	B	P
P35968	3b8r	A	P
P35968	3b8r	B	P
P35968	3be2	A	P
P35968	3c7q	A	P
P35968	3cp9	A	P
P35968	3cp9	B	P
P35968	3cpb	A	P
P35968	3cpb	B	P
P35968	3cpc	A	P
P35968	3cpc	B	P
P35968	3dtw	A	P
P35968	3dtw	B	P
P35968	3efl	A	P
P35968	3efl	B	P
P35968	3cjg	A	NP
P35968	3ewh	A	NP
P35968	6gqp	A	NP
P35968	4agd	A	NP
P35968	6gqo	A	NP
P35968	3vo3	A	NP
P35968	6xvk	A	NP
P35968	4ase	A	NP
P35968	3u6j	A	NP
P35968	3cjf	A	NP
P35968	3vnt	A	NP
P35968	3wze	A	NP
P35968	4ag8	A	NP
P35968	5ew3	A	NP
P35968	6xvj	A	NP
P35968	4asd	A	NP
P35968	3vid	A	NP
P35968	3wzd	A	NP
P35968	4agc	A	NP
P35968	6gqq	A	NP
P35968	2xir	A	NP
P36871	5jn5	A	P
P36871	5jn5	B	P
P36871	5tr2	A	P
P36871	5tr2	B	P
P36871	5vbi	A	P
P36871	5vbi	B	P
P36871	5vg7	A	P
P36871	6sno	A	P
P36871	6snq	A	P
P36871	6uo6	A	NP
P36871	5epc	A	NP
P36871	5vin	B	NP
P36871	6uiq	A	NP
P36871	6uo6	B	NP
P36871	7s0w	A	NP
P36871	5vin	A	NP
P36871	6uiq	B	NP
P36871	5f9c	B	NP
P36871	5vec	B	NP
P36871	5epc	B	NP
P36871	5vg7	B	NP
P36871	7s77	A	NP
P36871	5f9c	A	NP
P36871	5vec	A	NP
P36871	6snp	A	NP
P36871	5hsh	A	NP
P37840	6l1t	A	P
P37840	6l1t	B	P
P37840	6l1t	C	P
P37840	6l1t	D	P
P37840	6l1t	E	P
P37840	6l1t	F	P
P37840	6l1t	G	P
P37840	6l1t	H	P
P37840	6l1t	I	P
P37840	6l1t	J	P
P37840	6l1u	A	P
P37840	6l1u	B	P
P37840	6l1u	C	P
P37840	6l1u	D	P
P37840	6l1u	E	P
P37840	6l1u	F	P
P37840	6l1u	G	P
P37840	6l1u	H	P
P37840	6l1u	I	P
P37840	6l1u	J	P
P37840	6l1u	K	P
P37840	6l1u	L	P
P37840	6l1u	M	P
P37840	6l1u	N	P
P37840	6l1u	O	P
P37840	4bxl	C	NP
P40763	6qhd	A	P
P40763	6qhd	B	P
P40763	6tlc	A	NP
P40763	6tlc	B	NP
P42227	1bg1	A	P
P42227	4e68	A	NP
P42336	5sw8	A	P
P42336	5swg	A	P
P42336	5swo	A	P
P42336	5swp	A	P
P42336	5swr	A	P
P42336	5swt	A	P
P42336	5sx8	A	P
P42336	5sx9	A	P
P42336	5sxa	A	P
P42336	5sxb	A	P
P42336	5sxc	A	P
P42336	5sxd	A	P
P42336	5sxe	A	P
P42336	5sxf	A	P
P42336	5sxi	A	P
P42336	5sxj	A	P
P42336	5sxk	A	P
P42336	8v8j	A	NP
P42336	7pg6	A	NP
P42336	8gub	A	NP
P42336	8tsd	A	NP
P42336	7myn	A	NP
P42336	8bfu	A	NP
P42336	8ilv	A	NP
P42336	8ts7	A	NP
P42336	8ts9	A	NP
P42336	7mlk	A	NP
P42336	8v8v	A	NP
P42336	3hhm	A	NP
P42336	8v8i	A	NP
P42336	8ilr	A	NP
P42336	8w9b	A	NP
P42336	6vo7	A	NP
P42336	4l1b	A	NP
P42336	8dd8	A	NP
P42336	8sbj	A	NP
P42336	5xgi	A	NP
P42336	8v8h	C	NP
P42336	8w9a	A	NP
P42336	5fi4	A	NP
P42336	8dcp	A	NP
P42336	7r9v	A	NP
P42336	8exo	A	NP
P42336	8tu6	A	NP
P42336	5dxt	A	NP
P42336	7k6m	A	NP
P42336	8tdu	C	NP
P42336	8v8u	C	NP
P42336	7r9y	A	NP
P42336	7tz7	A	NP
P42336	5dxh	D	NP
P42336	4ovv	A	NP
P42336	5ubr	A	NP
P42336	2rd0	A	NP
P42336	6pys	A	NP
P42336	8v8u	A	NP
P42336	5xgj	A	NP
P42336	8exv	A	NP
P42336	7k6n	A	NP
P42336	8dd4	A	NP
P42336	6gvh	A	NP
P42336	7myo	A	NP
P42336	8tgd	A	NP
P42684	5np5	A	P
P42684	5np5	B	P
P42684	5np3	C	NP
P42684	5np3	A	NP
P42684	5np3	B	NP
P42684	5np3	D	NP
P43405	3srv	A	P
P43405	4yjq	A	P
P43405	4yjr	A	P
P43405	4yjt	A	P
P43405	4yju	A	P
P43405	4yjv	A	P
P43405	5c26	A	P
P43405	5c27	A	P
P43405	5lma	A	P
P43405	5lmb	A	P
P43405	5lmb	B	P
P43405	6hm6	A	P
P43405	6hm7	A	P
P43405	8rrq	A	P
P43405	8rrz	A	P
P43405	6zc0	A	NP
P43405	4rx7	A	NP
P43405	4i0r	A	NP
P43405	4xg4	A	NP
P43405	1xbb	A	NP
P43405	5y5u	B	NP
P43405	3vf9	A	NP
P43405	4i0s	A	NP
P43405	4xg7	A	NP
P43405	5tiu	A	NP
P43405	4f4p	A	NP
P43405	4xg3	A	NP
P43405	5cxz	A	NP
P43405	3fqe	A	NP
P43405	4xg3	B	NP
P43405	6zcp	A	NP
P43405	4rss	A	NP
P43405	4dfn	A	NP
P43405	4rx9	A	NP
P43405	6zcr	A	NP
P43405	4fl1	A	NP
P43405	4yjs	A	NP
P43405	3srv	B	NP
P43405	4xg8	C	NP
P43405	5y5u	A	NP
P43405	4px6	A	NP
P43405	4i0t	A	NP
P43405	3fqh	B	NP
P43405	3vf8	A	NP
P43405	4xg2	A	NP
P43405	4fyn	A	NP
P43405	8x5k	A	NP
P43405	5tr6	A	NP
P43405	4puz	B	NP
P43405	4fz6	A	NP
P43405	5cxh	A	NP
P43405	1xba	A	NP
P43405	4gfg	A	NP
P43405	3tub	A	NP
P43405	6zcs	A	NP
P43405	5t68	B	NP
P43405	1xbc	A	NP
P43405	5tt7	A	NP
P43405	4fl3	A	NP
P43405	3tuc	A	NP
P43405	4xg9	B	NP
P43405	8bi2	A	NP
P43405	6zcy	A	NP
P43405	6ssb	A	NP
P43405	3tud	A	NP
P43405	6vov	A	NP
P43405	4fyo	A	NP
P43405	4xg8	A	NP
P43405	6zcx	A	NP
P43405	4fz7	A	NP
P43405	5cy3	A	NP
P43405	4xg9	A	NP
P43405	6zcu	A	NP
P43405	5ghv	B	NP
P43405	3emg	A	NP
P43405	4yjo	A	NP
P43405	5ghv	A	NP
P43405	4pv0	A	NP
P43405	5y5t	A	NP
P43405	4puz	A	NP
P43405	6vov	B	NP
P43405	4wnm	A	NP
P43405	5t68	A	NP
P43405	4rx8	A	NP
P43405	3fqs	A	NP
P43405	6zcq	A	NP
P43405	4yjp	A	NP
P43405	4xg6	A	NP
P43405	4dfl	A	NP
P43405	3fqh	A	NP
P46108	2dvj	A	P
P46108	2eyz	A	NP
P46109	2lqw	A	P
P46109	2lqn	A	NP
P46527	6p8f	C	P
P46527	7b5l	P	P
P46527	7b5m	P	P
P46527	7b5r	P	P
P46527	8byl	D	P
P46527	8bzo	C	NP
P46527	6p8g	C	NP
P46527	5uq3	C	NP
P46527	8bya	C	NP
P46527	6p8e	C	NP
P46527	1jsu	C	NP
P46527	6ath	C	NP
P47811	3py3	A	P
P47811	5nzz	E	P
P47811	5nzz	F	P
P47811	5nzz	G	P
P47811	5nzz	H	P
P47811	5r9c	A	NP
P47811	2ewa	A	NP
P47811	4tyh	B	NP
P47811	4loq	C	NP
P47811	6sou	A	NP
P47811	6spl	A	NP
P47811	4loo	A	NP
P47811	5r95	A	NP
P47811	6y4u	A	NP
P47811	8efj	A	NP
P47811	2ghl	A	NP
P47811	5r9v	A	NP
P47811	3p78	A	NP
P47811	5r8y	A	NP
P47811	5r9g	A	NP
P47811	5ra5	A	NP
P47811	6y4w	A	NP
P47811	7pvu	A	NP
P47811	3p7c	A	NP
P47811	5r9e	A	NP
P47811	5r9f	A	NP
P47811	5ra7	A	NP
P47811	3p7a	A	NP
P47811	1ywr	A	NP
P47811	6sov	A	NP
P47811	7be4	A	NP
P47811	4loq	B	NP
P47811	6so4	A	NP
P47811	5r91	A	NP
P47811	5r97	A	NP
P47811	6ycu	A	NP
P47811	2gtn	A	NP
P47811	6y7x	A	NP
P47811	6y7w	A	NP
P47811	7pvu	B	NP
P47811	5r9k	A	NP
P47811	6y7y	A	NP
P47811	6sp9	A	NP
P47811	3p7b	A	NP
P47811	3p4k	A	NP
P47811	4lop	B	NP
P47811	6ycw	A	NP
P47811	5r8z	A	NP
P47811	5ra8	A	NP
P47811	5o90	A	NP
P47811	5r90	A	NP
P47811	6y4v	A	NP
P47811	2puu	A	NP
P47811	5ra2	A	NP
P47811	6so2	A	NP
P47811	5uoj	A	NP
P47811	6so1	A	NP
P47811	5r8x	A	NP
P47811	5r99	A	NP
P47811	5r93	A	NP
P47811	1yw2	A	NP
P47811	5r9a	A	NP
P47811	6sot	A	NP
P47811	5ra0	A	NP
P47811	5r9w	A	NP
P47811	3p5k	A	NP
P47811	5r98	A	NP
P47811	2oza	B	NP
P47811	5r9d	A	NP
P47811	6zwr	A	NP
P47811	5r9t	A	NP
P47811	6y80	A	NP
P47811	4lop	C	NP
P47811	5r9y	A	NP
P47811	6yjc	A	NP
P47811	5ra9	A	NP
P47811	5r9n	A	NP
P47811	5r92	A	NP
P47811	7z9t	AAA	NP
P47811	4ka3	A	NP
P47811	4lop	A	NP
P47811	5r9r	A	NP
P47811	5r96	A	NP
P47811	5r8w	A	NP
P47811	4loq	D	NP
P47811	5r9o	A	NP
P47811	5r9x	A	NP
P47811	3tg1	A	NP
P47811	6y4t	A	NP
P47811	5ra4	A	NP
P47811	7bdq	A	NP
P47811	2ghm	A	NP
P47811	5r9p	A	NP
P47811	4lop	D	NP
P47811	5r9j	A	NP
P47811	2gtm	A	NP
P47811	5r8v	A	NP
P47811	6y6v	A	NP
P47811	5r9q	A	NP
P47811	7z9t	BBB	NP
P47811	5ra3	A	NP
P47811	6y82	A	NP
P47811	8aco	AAA	NP
P47811	5ra6	A	NP
P47811	7bdo	A	NP
P47811	6soi	A	NP
P47811	5r94	A	NP
P47811	7z6i	AAA	NP
P47811	3p79	A	NP
P47811	5r9s	A	NP
P47811	6sod	A	NP
P47811	4loq	A	NP
P47811	5r9i	A	NP
P47811	8acm	AAA	NP
P47811	6yk7	A	NP
P47811	6y4x	A	NP
P47811	5r9u	A	NP
P47811	5r9b	A	NP
P47811	5r8u	A	NP
P47811	5r9h	A	NP
P47811	6y8h	A	NP
P47811	5r9l	A	NP
P47811	5r9z	A	NP
P47811	5ra1	A	NP
P47811	5r9m	A	NP
P47811	1lew	A	NP
P47811	6y85	A	NP
P47811	5lar	A	NP
P47811	7be5	A	NP
P47811	1lez	A	NP
P47811	6y81	A	NP
P47811	6y7z	A	NP
P48730	5okt	A	P
P48730	5okt	B	P
P48730	6f1w	A	P
P48730	7nzy	A	P
P48730	7nzy	B	P
P48730	7nzy	C	P
P48730	7nzy	D	P
P48730	7p7f	A	P
P48730	7p7f	B	P
P48730	7p7f	C	P
P48730	7p7f	D	P
P48730	7p7g	A	P
P48730	7p7g	B	P
P48730	8d7n	A	NP
P48730	6pxp	A	NP
P48730	8d7m	B	NP
P48730	6ru8	B	NP
P48730	5mqv	D	NP
P48730	3uyt	A	NP
P48730	4tn6	A	NP
P48730	3uyt	B	NP
P48730	7qra	D	NP
P48730	6ru7	A	NP
P48730	6hmp	A	NP
P48730	3uzp	B	NP
P48730	8izc	A	NP
P48730	8vxd	A	NP
P48730	6ru7	B	NP
P48730	6ru6	A	NP
P48730	4tw9	A	NP
P48730	4kbk	D	NP
P48730	3uzp	A	NP
P48730	6pxn	B	NP
P48730	8d7p	B	NP
P48730	5ih6	A	NP
P48730	5ih5	A	NP
P48730	4tw9	B	NP
P48730	6pxn	A	NP
P48730	8vxd	B	NP
P48730	6ru8	D	NP
P48730	4hgt	A	NP
P48730	7p7h	B	NP
P48730	4kb8	A	NP
P48730	6rch	B	NP
P48730	8d7o	B	NP
P48730	4kba	D	NP
P48730	4kb8	C	NP
P48730	6hmp	B	NP
P48730	8vxf	A	NP
P48730	6hmr	B	NP
P48730	6pxo	A	NP
P48730	8d7o	A	NP
P48730	4kb8	B	NP
P48730	4kba	B	NP
P48730	7qrb	C	NP
P48730	7qr9	D	NP
P48730	5mqv	C	NP
P48730	7qr9	B	NP
P48730	7qrb	A	NP
P48730	7p7h	A	NP
P48730	6gzm	A	NP
P48730	8izc	B	NP
P48730	4kbk	C	NP
P48730	5w4w	C	NP
P48730	3uys	B	NP
P48730	3uys	A	NP
P48730	3uys	D	NP
P48730	6rcg	A	NP
P48730	8d7m	A	NP
P48730	6ru8	A	NP
P48730	5w4w	B	NP
P48730	6pxo	B	NP
P48730	5w4w	A	NP
P48730	5mqv	A	NP
P48730	6hmr	A	NP
P48730	7qrb	D	NP
P48730	4kbk	B	NP
P48730	5okt	D	NP
P48730	5w4w	D	NP
P48730	6f26	B	NP
P48730	6f26	A	NP
P48730	8d7n	B	NP
P48730	5ih4	A	NP
P48730	8d7p	A	NP
P48730	4kba	C	NP
P48730	4hnf	B	NP
P48730	6gzm	B	NP
P48730	4kbc	A	NP
P48730	3uys	C	NP
P48730	5okt	C	NP
P48730	7qr9	A	NP
P48730	4hnf	A	NP
P48730	5mqv	B	NP
P48730	7qra	B	NP
P48730	4kbk	A	NP
P48730	7qra	C	NP
P48730	7qr9	C	NP
P48730	4tn6	B	NP
P48730	6pxp	B	NP
P48730	7qrb	B	NP
P48730	6ru6	B	NP
P48730	4hgt	B	NP
P48730	6rch	A	NP
P48730	3uyt	D	NP
P48730	4kb8	D	NP
P48730	6f1w	B	NP
P48730	3uyt	C	NP
P48730	5mqv	E	NP
P48730	6ru8	C	NP
P48730	7qra	A	NP
P48730	4kbc	B	NP
P48730	4twc	A	NP
P48730	8vxf	B	NP
P48730	5mqv	F	NP
P48730	4twc	B	NP
P49759	2vag	A	P
P49759	6g33	A	P
P49759	6tw2	E	P
P49759	6r6x	A	NP
P49759	1z57	A	NP
P49759	7opg	A	NP
P49759	6ft8	A	NP
P49759	6ytd	A	NP
P49759	6i5k	B	NP
P49759	6fyo	A	NP
P49759	6q8p	A	NP
P49759	6q8k	A	NP
P49759	6z4z	C	NP
P49759	6i5l	C	NP
P49759	6raa	A	NP
P49759	6qty	A	NP
P49759	5j1w	B	NP
P49759	6r6e	A	NP
P49759	5j1v	C	NP
P49759	6i5l	B	NP
P49759	6r3d	A	NP
P49759	6yti	A	NP
P49759	6ft9	B	NP
P49759	8p08	A	NP
P49759	5j1v	B	NP
P49759	8p04	A	NP
P49759	6khd	B	NP
P49759	7ak3	A	NP
P49759	5j1v	A	NP
P49759	6z4z	B	NP
P49759	7opg	B	NP
P49759	6ft9	A	NP
P49759	6r8j	A	NP
P49759	7opg	C	NP
P49759	6yta	A	NP
P49759	6g33	B	NP
P49759	6q8p	C	NP
P49759	7o9y	A	NP
P49759	6i5h	A	NP
P49759	6khd	C	NP
P49759	6i5l	A	NP
P49759	6z4z	A	NP
P49759	5x8i	A	NP
P49759	6ytg	A	NP
P49759	6yte	C	NP
P49759	6zln	A	NP
P49759	6i5k	A	NP
P49759	5x8i	B	NP
P49759	6i5i	A	NP
P49759	5j1w	A	NP
P49759	6i5k	C	NP
P49759	5j1w	C	NP
P49759	6z50	A	NP
P49759	6g33	C	NP
P49759	6ft9	C	NP
P49759	6khd	A	NP
P49759	6q8p	B	NP
P49759	7oa0	AAA	NP
P49841	1gng	A	P
P49841	1gng	B	P
P49841	1o9u	A	P
P49841	2ow3	A	P
P49841	2ow3	B	P
P49841	3f7z	A	P
P49841	3f7z	B	P
P49841	3f88	A	P
P49841	3f88	B	P
P49841	3gb2	A	P
P49841	3say	A	P
P49841	3say	B	P
P49841	3zdi	A	P
P49841	3zrk	A	P
P49841	3zrk	B	P
P49841	3zrl	A	P
P49841	3zrl	B	P
P49841	3zrm	A	P
P49841	3zrm	B	P
P49841	4afj	A	P
P49841	4afj	B	P
P49841	4dit	A	P
P49841	4j1r	A	P
P49841	4j1r	B	P
P49841	4j1r	C	P
P49841	4j1r	D	P
P49841	4j71	A	P
P49841	4j71	B	P
P49841	4nm3	A	P
P49841	5hln	A	P
P49841	5hln	B	P
P49841	5hlp	A	P
P49841	5hlp	B	P
P49841	5k5n	A	P
P49841	5k5n	B	P
P49841	5kpk	A	P
P49841	5kpk	B	P
P49841	5kpl	A	P
P49841	5kpl	B	P
P49841	5kpm	A	P
P49841	5kpm	B	P
P49841	5oy4	A	P
P49841	5oy4	B	P
P49841	5t31	A	P
P49841	5t31	B	P
P49841	6b8j	A	P
P49841	6gn1	A	P
P49841	6gn1	B	P
P49841	6hk3	A	P
P49841	6hk3	B	P
P49841	6hk4	A	P
P49841	6hk4	B	P
P49841	6hk7	A	P
P49841	6tcu	A	P
P49841	6v6l	A	P
P49841	6y9r	A	P
P49841	6y9s	A	P
P49841	6y9s	B	P
P49841	7b6f	A	P
P49841	7sxh	A	P
P49841	7sxj	A	P
P49841	7z1f	A	P
P49841	7z1f	B	P
P49841	8auz	A	P
P49841	8auz	B	P
P49841	8av1	A	P
P49841	8av1	B	P
P49841	2jld	B	NP
P49841	1q3w	A	NP
P49841	5f95	B	NP
P49841	7z1g	A	NP
P49841	1q3w	B	NP
P49841	1j1b	A	NP
P49841	3l1s	B	NP
P49841	1uv5	A	NP
P49841	4acd	B	NP
P49841	3i4b	B	NP
P49841	1pyx	A	NP
P49841	1q4l	A	NP
P49841	3q3b	B	NP
P49841	1j1b	B	NP
P49841	7u2z	A	NP
P49841	4ptc	B	NP
P49841	7u36	B	NP
P49841	8dje	B	NP
P49841	8xn6	A	NP
P49841	3du8	B	NP
P49841	8dje	A	NP
P49841	3sd0	B	NP
P49841	7u31	B	NP
P49841	8djd	A	NP
P49841	3pup	B	NP
P49841	1h8f	B	NP
P49841	3pup	A	NP
P49841	4nm7	A	NP
P49841	4iq6	A	NP
P49841	1pyx	B	NP
P49841	5f95	A	NP
P49841	4pte	B	NP
P49841	3i4b	A	NP
P49841	7oy5	A	NP
P49841	4ach	A	NP
P49841	1j1c	B	NP
P49841	3m1s	A	NP
P49841	1q5k	A	NP
P49841	4acc	A	NP
P49841	4pte	A	NP
P49841	4ptg	A	NP
P49841	1q4l	B	NP
P49841	7oy5	B	NP
P49841	1i09	B	NP
P49841	7u36	A	NP
P49841	7u33	B	NP
P49841	1q5k	B	NP
P49841	8djc	B	NP
P49841	6h0u	B	NP
P49841	6gjo	A	NP
P49841	1q3d	A	NP
P49841	3du8	A	NP
P49841	3sd0	A	NP
P49841	6gjo	B	NP
P49841	7u31	A	NP
P49841	4acd	A	NP
P49841	3q3b	A	NP
P49841	4b7t	A	NP
P49841	8djc	A	NP
P49841	1h8f	A	NP
P49841	2jld	A	NP
P49841	4ach	B	NP
P49841	6h0u	A	NP
P49841	4ptc	A	NP
P49841	4nm0	A	NP
P49841	1j1c	A	NP
P49841	4acc	B	NP
P49841	4ptg	B	NP
P49841	4acg	B	NP
P49841	3m1s	B	NP
P49841	1q41	A	NP
P49841	8ff8	A	NP
P49841	1q41	B	NP
P49841	5f94	A	NP
P49841	1q3d	B	NP
P49841	4acg	A	NP
P49841	3l1s	A	NP
P49841	1r0e	B	NP
P49841	1i09	A	NP
P49841	1r0e	A	NP
P49841	8ff8	B	NP
P49841	4nm5	A	NP
P49841	8xn6	B	NP
P49841	2o5k	A	NP
P49841	4iq6	B	NP
P49841	7u33	A	NP
P49841	7u2z	B	NP
P49841	5f94	B	NP
P49841	8djd	B	NP
P50613	1ua2	A	P
P50613	1ua2	B	P
P50613	1ua2	C	P
P50613	1ua2	D	P
P50613	6xbz	J	P
P50613	6xd3	J	P
P50613	8pyr	A	P
P50613	8pyr	E	P
P50613	8p6z	J	NP
P50613	8p4z	B	NP
P50613	8gxs	HI	NP
P50613	7b5q	J	NP
P50613	7b5o	J	NP
P50613	7enc	8	NP
P50613	8r9u	B	NP
P50613	8p73	J	NP
P50613	8r9u	A	NP
P50613	7egb	8	NP
P50613	8r99	A	NP
P50613	8gxq	HI	NP
P50613	8r9s	B	NP
P50613	8r9s	A	NP
P50613	8p6x	J	NP
P50613	8r9o	B	NP
P50613	8p72	J	NP
P50613	8byq	8	NP
P50613	8p79	J	NP
P50613	8r9o	A	NP
P50613	8bvw	8	NP
P50613	8r9b	A	NP
P50613	8p75	J	NP
P50613	8orm	J	NP
P50613	8p77	J	NP
P50613	7nvr	8	NP
P50613	6o9l	8	NP
P50613	8p6y	J	NP
P50613	8p74	J	NP
P50613	8p70	J	NP
P50613	8p4z	A	NP
P50613	7lbm	e	NP
P50613	7egc	8	NP
P50613	8p76	J	NP
P50613	8p71	J	NP
P50613	8r9b	D	NP
P50613	8p7l	J	NP
P50613	8r9a	A	NP
P50613	7ena	8	NP
P50613	8r9b	B	NP
P50613	8plz	J	NP
P50613	8p78	J	NP
P50613	8p6w	J	NP
P50613	8p6v	J	NP
P52333	1yvj	A	P
P52333	3zc6	A	P
P52333	3zc6	B	P
P52333	3zc6	C	P
P52333	3zc6	D	P
P52333	3zep	A	P
P52333	3zep	B	P
P52333	3zep	C	P
P52333	3zep	D	P
P52333	4v0g	A	P
P52333	4v0g	B	P
P52333	4z16	A	P
P52333	4z16	B	P
P52333	4z16	C	P
P52333	4z16	D	P
P52333	5w86	A	P
P52333	5w86	B	P
P52333	5w86	C	P
P52333	5w86	D	P
P52333	6aak	A	P
P52333	6aak	B	P
P52333	6aak	C	P
P52333	6aak	D	P
P52333	6hzv	A	P
P52333	6hzv	B	P
P52333	6hzv	C	P
P52333	6hzv	D	P
P52333	7c3n	A	P
P52333	7uyv	A	P
P52333	7uyv	B	P
P52333	7uyv	C	P
P52333	7uyv	D	P
P52333	7apg	C	NP
P52333	6ny4	A	NP
P52333	7apf	A	NP
P52333	4qps	C	NP
P52333	6gla	B	NP
P52333	3lxk	A	NP
P52333	7apg	D	NP
P52333	4qt1	A	NP
P52333	5wfj	A	NP
P52333	6gl9	A	NP
P52333	4hvd	A	NP
P52333	5tts	A	NP
P52333	7apg	A	NP
P52333	5lwm	A	NP
P52333	3lxl	A	NP
P52333	4hvi	A	NP
P52333	6gla	A	NP
P52333	6gl9	B	NP
P52333	6glb	B	NP
P52333	4rio	A	NP
P52333	5ttv	A	NP
P52333	5vo6	A	NP
P52333	7apf	B	NP
P52333	4qps	A	NP
P52333	6db4	A	NP
P52333	5ttu	A	NP
P52333	3pjc	A	NP
P52333	7apg	B	NP
P52333	6da4	A	NP
P52333	4i6q	A	NP
P52333	6glb	A	NP
P52333	6dud	A	NP
P52333	7q6h	AAA	NP
P52333	6db3	A	NP
P52333	4hvh	A	NP
P52333	4hvg	A	NP
P52333	5toz	A	NP
P52333	5lwn	A	NP
P53667	5hvk	A	P
P53667	5hvk	C	P
P53667	7atu	B	NP
P53667	3s95	B	NP
P53667	7atu	C	NP
P53667	3s95	A	NP
P53667	5l6w	L	NP
P53667	7b8w	C	NP
P53667	5hvj	B	NP
P53667	5hvj	A	NP
P53667	7atu	A	NP
P53667	8aau	L	NP
P53667	7b8w	A	NP
P53778	1cm8	A	P
P53778	1cm8	B	P
P53778	7cga	D	NP
P53778	6una	A	NP
P53778	7cga	A	NP
P53778	6una	B	NP
P53778	7cga	B	NP
P53778	7cga	C	NP
P54274	8ox1	M	P
